"metreCarre","nombreDeChambres","possedeCour","possedePiscine","richesseQuartier","nombrePrecedentProprio","annee","estNouveau","possedeProtectionTempête","sousSol","grenier","garage","possedeStockage","prix"
44874,18,0,1,9,7,418,0,0,7004,2823,786,0,2961653.8
1925,82,0,0,10,3,401,1,0,440,7209,359,0,398719.1
24181,20,1,1,4,10,418,0,1,6835,3448,906,1,2150994.8
52457,60,0,0,4,4,408,1,1,3357,7033,678,1,7285684.8
52315,62,1,1,9,1,403,1,0,6698,6296,283,0,5038241.3
73230,94,1,0,5,5,419,1,0,2582,2734,854,1,7786745.9
33116,19,0,1,4,7,417,1,1,5908,8988,563,0,5762136.7
43023,64,0,0,6,4,410,1,1,9495,1048,999,0,2820880
17243,82,0,1,9,8,407,1,1,6475,6702,398,1,996888.7
116363,73,0,0,10,4,403,1,1,3750,81,386,0,9272193.3
30901,55,0,0,4,3,416,0,0,2785,8311,292,0,1298332.6
100874,56,1,0,5,2,405,1,1,8376,3628,863,0,8112092.5
47527,23,0,0,10,4,403,1,1,2902,4897,360,1,4364937.3
80575,50,0,1,10,1,405,1,1,29,9556,953,1,8259448.5
83644,60,0,0,10,8,429,0,1,9836,3862,593,1,5531801.9
24716,1,0,1,4,5,430,0,0,3074,9350,527,0,5128074
55956,57,1,1,9,1,423,0,1,9709,5388,272,0,7089763.3
23843,51,1,0,3,7,402,0,1,4387,4757,570,1,821804.2
81966,93,0,1,10,7,411,0,0,3417,6635,158,1,7361356.1
23519,17,0,1,5,6,406,1,0,7301,912,312,1,4244666.6
55509,74,1,0,6,5,412,0,1,8566,2803,112,0,2601762.2
-16829,69,1,1,6,2,406,0,0,6106,7898,471,0,1116580.6
97988,56,0,1,5,9,417,0,0,7889,8879,548,1,8804639.7
18709,32,0,1,3,9,402,1,1,4646,5840,796,0,1224992.2
50348,22,0,0,9,5,426,1,1,1400,8825,763,0,6692131.6
88983,44,0,0,6,10,406,1,0,200,7801,190,1,8146243.6
39504,84,1,0,6,9,402,0,1,8073,6806,738,0,4468024.2
28550,34,0,1,4,8,419,0,0,5599,7795,399,1,594047.9
59778,87,0,0,7,1,423,0,0,869,9536,596,1,3687440.3
43344,92,0,1,1,8,409,0,0,8525,6862,776,1,2149347.9
31419,53,0,0,9,9,401,1,1,8643,2999,670,0,4554205.1
50072,97,0,1,6,9,424,0,1,397,8988,962,0,2517156.4
65157,90,1,1,10,6,428,0,1,4468,7729,925,0,5992116.8
43198,36,0,0,9,7,408,1,1,9692,6974,301,0,4963749.8
91136,96,1,1,8,4,418,0,0,7020,8012,185,1,7736121.8
41047,97,1,0,7,9,427,0,0,6069,4293,832,0,3700225.7
22326,54,0,1,7,8,422,0,0,2476,7537,148,1,3899539.2
89713,36,0,1,5,4,402,0,1,6475,5973,138,1,7143594.2
83,61,0,0,2,10,423,0,0,7138,5447,337,0,2248298.3
5939,63,1,1,9,1,426,1,1,8296,6639,697,0,2343955.6
51622,24,0,1,2,4,416,1,1,182,2752,324,1,3668391.6
-5971,11,1,0,2,8,415,1,1,9463,6096,996,1,1218405.5
49128,68,1,1,1,2,404,0,1,2863,3085,974,1,3664156.4
15865,65,0,1,10,6,407,1,0,4,8996,930,0,2527273.7
-212,4,0,1,4,4,426,1,1,9670,4645,904,1,86613.6
10847,4,1,0,7,8,400,1,0,6526,907,775,0,3721209
112737,20,1,0,8,9,427,1,0,5297,1410,306,1,9356982.7
28332,99,1,1,10,1,411,1,1,4589,7146,237,1,692421.1
95145,58,0,1,7,9,420,1,1,7975,8458,647,0,7623937
58981,54,0,1,9,7,412,1,0,3963,2556,916,1,8455893.2
9936,24,1,1,9,8,428,1,0,9789,9878,331,0,1161912.8
73757,41,1,0,5,2,425,1,0,1738,91,880,0,5014163.5
18671,88,0,0,8,3,407,1,1,9885,7473,526,1,4504969.7
73589,14,1,0,4,4,428,1,1,6952,8746,504,0,5673199.8
18485,99,0,1,7,5,402,0,0,9383,3076,631,0,4493882.2
43116,21,1,0,5,5,417,1,1,7234,1491,211,0,2800107.7
63167,16,0,0,2,1,422,1,0,5812,6761,765,0,8683419.2
95547,37,1,1,3,2,410,1,1,5484,6419,122,1,9494690
30438,83,1,0,3,7,407,0,1,4632,3724,373,1,997040.7
89619,71,1,0,7,1,411,1,0,756,7940,233,0,9522790.1
74883,16,1,0,6,9,410,0,1,6834,523,768,1,5796201
85979,19,0,0,10,8,416,0,0,9758,4615,122,0,7171334.6
53064,25,0,0,10,10,402,0,1,909,899,772,0,3658624.2
26265,22,0,1,5,6,404,1,0,7905,9777,814,1,3861754.4
18214,78,0,1,8,10,419,1,0,5066,5368,945,0,3560958.9
44823,27,0,0,1,5,415,1,1,2464,1357,463,1,3831178.5
23635,91,1,0,5,5,418,1,0,4316,6127,738,0,3876450.8
5674,69,0,1,2,7,401,0,0,1102,8896,535,1,876520.1
10151,5,1,0,10,7,407,0,1,1830,204,755,0,1737822.7
59126,63,0,1,9,4,431,0,1,3686,7360,397,1,7240015.1
-1004,41,0,1,8,10,431,0,1,5980,5506,872,1,2654347.1
70884,53,0,0,6,4,424,1,1,4154,5715,739,1,8936753.4
-1434,74,0,0,3,7,407,0,0,2484,9923,541,0,1627917.7
89963,42,1,1,1,2,401,1,0,4703,7032,937,1,6977654.1
86310,50,0,1,10,3,415,1,0,1123,555,245,0,8317986.5
51197,32,0,0,10,6,407,0,1,5565,2696,640,1,7727179.7
84379,72,1,0,6,7,412,0,0,5899,7571,235,0,7641043.2
31288,23,1,1,10,1,427,0,1,1558,2913,931,0,2039188.7
67169,78,1,1,8,8,426,0,0,7331,5579,445,0,4165283.6
74941,22,1,1,10,6,403,0,0,6531,7762,814,0,7709349.3
-12480,95,0,1,9,5,424,1,1,2993,7216,905,0,285274.4
108582,57,1,1,1,8,400,0,0,2482,3894,155,0,10002945
74975,26,0,0,3,1,418,1,0,7875,7480,480,1,5030850.8
52497,94,1,1,4,4,404,0,1,7833,2589,913,0,4758839.4
-8447,23,0,0,7,8,402,1,1,4040,6038,725,1,2066809.2
18222,38,0,1,4,6,428,1,1,115,5183,556,1,2336967.8
22499,20,0,1,8,6,408,1,1,5211,6653,823,1,3627823.8
31628,73,1,0,9,5,411,0,0,9265,8974,755,1,6159875.1
99312,31,1,0,10,1,403,0,1,7546,1466,954,0,9208316.3
65885,79,0,1,7,9,406,1,0,4803,8253,531,1,3734467.6
39752,41,0,0,9,6,426,0,0,8316,4989,170,0,3933732.6
25714,77,0,0,5,7,425,0,1,5330,5128,713,0,612527.5
42062,18,0,1,3,8,414,1,1,5348,251,220,0,1940995.4
58866,52,1,0,5,9,425,0,1,9008,2000,187,1,6331257.5
30114,71,1,0,5,2,411,1,0,5758,5727,677,0,3381494.1
120379,12,0,0,2,8,428,0,1,4166,6782,665,1,9626287.8
23722,27,0,0,9,5,427,1,1,1765,8672,727,0,3440578.7
106727,61,0,1,2,9,409,1,1,5668,2239,589,0,9440706.9
119462,45,0,1,5,10,407,1,1,4024,5934,943,0,9899512.7
4646,43,0,1,3,1,420,1,1,1706,3750,694,1,1678693
98473,76,0,1,1,9,416,0,1,2565,8353,529,0,7280658.6
120461,73,0,1,6,1,417,1,1,7399,2750,867,1,9941123.7
-2924,49,0,1,6,7,411,1,0,2840,2929,813,0,1400300.1
104540,91,1,1,5,7,420,0,1,5919,9384,660,0,8686680
65518,18,1,1,10,5,414,0,0,6519,1701,995,0,7923653.4
72356,17,0,1,1,9,413,0,0,2837,4408,539,0,6408854.3
36615,19,1,0,8,4,405,1,0,2157,5123,352,0,5334996.5
-2457,28,0,1,5,2,429,1,0,5783,4157,104,1,2312106.9
63265,75,1,1,6,7,414,0,1,5877,1381,358,1,5291087.4
19730,48,1,1,6,5,427,0,1,3238,5632,282,0,320868.7
52040,15,0,0,5,4,424,0,1,839,3501,680,0,8211272.4
72282,71,1,1,5,10,413,0,0,6799,4256,770,1,8557497.3
-7677,4,0,1,5,3,426,0,0,6985,6031,710,0,842999.6
3341,58,0,0,4,8,407,0,0,6425,3653,465,1,1471115.7
18336,13,1,1,7,1,429,1,0,637,7880,552,0,1585031.9
95412,15,1,0,8,8,413,0,0,808,6765,143,0,7326285.3
52456,28,0,0,1,1,420,1,1,815,5835,253,0,6154223
27125,12,1,0,5,1,430,0,1,8531,4414,336,1,1456205
29685,75,1,1,10,5,426,1,0,462,8938,564,1,1408422.6
31371,49,0,1,2,9,409,0,1,6815,5456,761,0,5619428.9
82232,82,1,0,7,10,402,0,0,2723,4877,535,1,6776316.2
120672,58,0,0,7,3,431,1,1,1627,6023,736,0,9433714.1
50185,51,0,0,1,8,408,0,1,1713,4269,706,0,6543719.8
98927,38,0,1,1,3,429,1,0,5010,5814,335,0,7767659.9
103094,29,0,1,3,9,402,1,0,3300,5145,314,1,9224397.2
67937,81,1,1,6,6,413,0,0,4903,8180,363,0,9283435.3
94199,47,0,1,8,7,429,1,0,6657,7384,562,0,7393278.9
17502,83,0,1,8,3,417,0,1,4503,5329,184,1,1775366.7
105222,94,1,1,3,7,413,1,1,5968,3136,944,1,8014282.3
32398,55,1,1,1,6,402,1,0,4797,2014,438,0,5750227.2
85790,16,0,1,7,6,421,0,1,4694,6438,456,1,8188934.1
-605,12,0,0,3,10,416,0,0,6405,8723,924,1,1576682.6
-9397,51,0,1,6,5,405,0,0,3715,24,786,1,489132.5
38294,37,1,0,7,7,427,0,0,3023,3403,917,1,979748.7
34883,71,1,1,1,6,414,1,1,7647,3828,666,1,4624090.4
-20017,53,1,1,1,7,425,0,1,9865,2992,150,1,323586.5
16240,13,0,1,5,10,402,1,0,1253,9280,579,1,1792290.2
35356,82,1,0,1,6,411,0,1,4696,959,497,0,5029855.1
51521,29,1,0,8,5,412,0,1,2273,1769,691,0,7095721.2
31124,5,0,1,9,6,405,1,1,7930,9128,141,1,4012108.5
43215,36,0,1,3,7,416,0,0,4717,9947,430,1,1786416.6
80761,5,0,0,8,3,426,1,1,6476,9666,169,0,9166209.6
26287,27,1,1,7,5,401,0,0,1436,7852,164,0,1550188.1
43076,8,0,0,7,6,403,0,0,9636,3900,732,1,6926561.3
59425,73,0,0,7,4,412,1,0,5664,7043,268,1,3064236.2
95858,50,1,0,7,8,417,1,1,7677,6177,107,0,7905911.7
-24673,79,1,0,9,1,404,1,1,5773,735,236,1,216518.4
46923,64,0,1,1,6,401,0,0,8878,9961,757,0,7432674.1
92332,20,1,1,4,7,418,1,1,9599,8143,164,1,8498090.8
31475,59,0,0,7,8,406,0,0,5662,3061,387,0,5929920.6
38267,18,0,1,10,7,423,1,0,433,6704,256,0,4141342.3
6166,88,0,1,4,3,410,0,0,5416,6803,222,0,1841652
40495,8,1,0,4,2,401,0,0,5217,9316,810,0,1499161.1
33583,21,1,0,6,10,408,1,0,5524,6452,780,1,785517.8
117640,61,0,1,6,6,423,1,0,4958,1040,612,0,9892058.3
53600,72,1,1,4,9,411,1,0,5026,9958,941,0,2797107.1
82996,91,1,0,4,5,424,1,0,9500,2033,800,0,9023962.4
14596,46,1,1,4,8,429,0,0,4080,4764,619,1,2449464.9
39292,43,0,0,7,2,428,0,0,8561,1499,346,0,1027893.8
72153,23,0,0,3,4,401,1,1,6893,8896,545,1,4919477.1
37350,43,1,1,6,10,422,0,0,3691,9423,109,0,4100225.2
64632,70,0,1,7,9,422,1,1,8919,5402,692,1,7727317.2
21166,29,1,1,8,7,429,1,0,440,2468,202,0,230691.9
39377,79,0,0,2,2,416,1,1,5209,1391,968,0,2632641.6
58743,67,1,1,8,5,417,0,0,5213,8215,687,0,4157252.7
78038,54,1,1,6,9,411,1,1,4839,6378,561,0,6495320.1
46084,46,0,0,8,1,424,0,1,1256,1266,746,0,4536393.4
103012,26,0,0,9,2,418,0,1,1642,9699,576,0,9923434.8
99764,72,1,1,3,9,428,0,0,4428,9819,924,1,7237251.8
56748,60,1,1,8,9,418,0,0,7815,3670,570,0,7484096.8
60862,51,1,0,9,9,431,1,0,3562,4808,603,1,6853208.1
15830,37,1,1,8,2,401,1,1,1537,6433,882,1,3235512.1
88073,52,1,1,9,3,405,0,0,2686,4901,305,0,7952304.5
5906,50,1,0,10,10,416,0,0,7509,1547,963,1,2227097.6
77892,41,0,0,9,3,426,1,1,9415,2373,687,1,7401901.6
75764,48,0,1,5,2,416,1,0,1690,6167,433,1,6445810.6
13826,58,0,0,1,1,409,1,0,2285,1903,198,0,3220156.9
13279,53,1,0,1,5,422,1,1,4292,8131,943,1,2739562.2
118766,97,1,0,9,8,426,1,0,9071,9895,175,1,9172889.6
1866,68,1,1,8,7,431,0,0,9290,3294,189,0,1425174.1
63244,24,1,1,2,7,406,1,1,2821,9200,845,0,5871811.6
58409,92,1,0,1,7,401,1,0,7539,1538,250,0,7424902.1
83955,46,0,0,4,8,422,1,1,3950,4525,218,1,8258817.2
36602,19,1,0,8,3,419,1,1,4128,1219,588,1,4558227.9
1939,66,1,1,5,10,411,1,0,1150,3614,594,0,678200.1
48368,99,1,1,4,4,407,0,0,3854,2438,207,1,1949240.7
10408,58,1,1,8,5,421,0,1,2561,2352,780,1,53940.1
60322,66,1,1,7,2,414,0,1,9808,4039,425,0,8938823.4
55830,38,0,0,8,7,424,0,0,5506,5832,542,1,6812481.4
60927,72,0,1,3,8,414,0,1,7891,7931,931,1,8241348.4
59493,33,1,0,5,5,414,1,0,9576,7697,368,0,8721856.4
90689,32,1,1,5,10,410,0,1,5262,8804,675,0,9024029
22597,98,0,0,4,9,416,1,1,206,7357,359,1,3653934.6
37102,60,0,1,8,1,413,1,0,2795,3692,888,1,3266801.3
56409,46,0,1,5,10,429,0,0,6333,3326,985,0,7019489.9
71460,5,1,0,7,8,430,1,0,1808,5225,651,1,9497623
68771,9,1,1,6,9,428,1,0,8539,226,764,0,6875785.8
69447,49,1,0,3,7,414,0,1,4861,3138,541,1,8380398.4
77217,96,0,1,1,2,409,1,0,8282,4738,283,0,9237950.9
71650,32,0,0,2,4,401,0,0,6260,6902,287,0,7739167.1
87479,39,0,1,5,8,402,0,1,5712,7364,207,1,6018727.2
52761,13,0,0,3,2,402,1,0,1318,4442,340,0,6204127.2
46794,78,0,0,5,9,417,0,0,3961,4825,325,0,3658559.7
-13189,75,0,0,3,9,418,1,0,9068,4289,976,1,1131709.8
56658,43,1,0,3,7,423,0,1,4513,4415,222,0,7942261.3
102702,17,0,0,4,10,402,1,1,7969,7278,880,1,9128050.2
31360,67,1,1,2,1,414,0,0,4627,6059,452,1,5914784.4
107908,21,0,0,10,6,429,1,0,5746,9407,858,0,8075401.9
90671,26,0,1,5,4,423,0,0,894,1124,363,1,8622983.3
52777,85,0,1,5,5,429,0,0,2054,9554,178,0,3299683.9
-1131,88,0,0,8,2,423,1,1,9455,8208,986,1,1621809.3
20283,7,0,1,9,8,416,0,0,7688,3057,822,1,3453372.6
70453,26,0,0,5,7,410,1,0,1256,3981,341,0,6183155
83621,42,1,0,4,3,427,0,1,3328,4927,107,0,7425893.7
26216,52,1,0,8,1,415,0,0,3718,8063,771,1,3416473.5
31154,82,1,0,10,7,426,0,0,4704,4310,577,0,5513407.6
72791,48,0,0,2,6,424,0,0,149,8086,847,1,6075765.4
11714,23,1,1,7,4,411,0,0,6989,1853,283,1,2024367.1
98367,4,0,1,3,3,403,0,1,2906,5853,566,1,7418356.3
6063,26,1,1,7,3,413,1,0,5175,5221,801,0,1433009.3
34543,50,0,0,10,5,403,0,1,8026,510,463,0,1663083.3
69845,26,0,0,3,9,415,1,0,4751,8182,199,1,4983109.5
55211,94,0,0,8,3,419,1,0,1297,2650,593,0,3216632.9
-16892,61,0,1,10,7,413,0,0,4575,4964,920,1,526474.3
91800,10,0,1,5,2,403,1,0,9536,5524,432,1,8307344.3
44730,63,1,0,7,5,423,0,1,8705,7836,681,1,2878626.3
25951,7,1,0,3,2,429,1,1,389,1079,298,1,3187554.9
87404,42,0,1,5,10,412,0,1,3176,767,377,1,8127330.2
28647,4,1,0,4,1,425,1,1,6838,9438,842,1,922847.5
108198,59,0,0,9,7,407,1,0,6092,8880,361,1,8520917.7
49023,72,1,0,10,6,426,0,0,1579,316,937,1,6729066.6
12711,38,0,0,1,1,411,0,1,9002,6342,283,1,128928.1
48276,75,1,1,10,8,411,0,0,6183,7824,771,1,3453950.1
37962,10,1,1,10,8,429,0,1,1135,3650,996,1,4713133.9
91083,64,1,1,1,4,422,1,0,5085,9728,796,0,6607360.2
39865,62,1,0,5,3,411,0,1,5846,4451,407,1,2939576.1
17736,69,1,0,3,2,423,0,0,1661,5852,498,0,1548993.3
105408,23,0,0,10,4,413,1,0,5497,5984,885,1,7773518.3
53628,59,0,1,5,7,402,0,1,2647,7510,580,1,4965463.2
98102,86,1,0,10,2,423,0,1,2472,335,535,1,8207704.3
7063,17,1,0,2,10,410,0,0,7036,6324,272,1,1138807
11735,99,0,0,2,8,408,1,1,6559,8744,156,0,3083235.8
117459,89,1,0,8,1,412,0,1,3981,4739,694,0,9457140.2
-5916,2,1,1,9,3,414,0,1,2027,1397,467,1,2368617.4
62232,61,0,0,5,2,409,0,0,9354,294,891,0,4943067.9
20750,33,1,0,6,8,417,0,1,7208,3981,704,1,2590126.7
11904,7,0,1,9,10,404,0,0,342,8678,974,1,877121.4
51740,10,1,1,7,6,428,1,1,6797,5738,739,1,7124217.8
69402,89,1,0,1,2,404,0,1,2161,6476,807,0,6746013.4
32255,6,1,0,9,1,405,1,0,206,9611,910,0,2613900.5
30489,92,1,0,5,7,412,1,1,9655,5678,840,1,755909.2
94270,57,0,1,7,6,400,1,1,62,711,770,0,8215749
54027,39,1,0,3,1,401,0,0,9813,3777,142,1,3410530.1
-16764,29,0,0,4,2,406,0,1,9136,3205,365,1,646692.6
41513,24,0,1,9,1,431,1,0,2076,2949,889,1,6664850.1
98668,71,0,1,1,2,415,0,0,1614,5800,380,1,6990205.5
103977,99,1,1,9,6,410,1,1,2326,2730,113,0,9133551
14959,2,1,1,7,5,406,0,0,4516,6010,967,1,1694620.6
36401,4,1,0,1,2,411,1,1,5949,4237,666,1,1740209.1
70151,11,0,0,1,4,418,0,0,7269,1015,715,1,8756084.8
-10716,62,1,1,8,6,418,1,0,7391,3786,376,0,241260.8
62326,37,1,0,10,4,430,0,0,4601,6754,336,0,5546033
61254,6,0,0,8,1,412,1,1,5014,1638,362,0,3941795.2
2177,81,0,0,1,2,420,0,1,6506,9958,528,1,63977
97485,42,0,1,2,8,407,0,1,5317,33,488,1,8553712.7
28330,40,0,0,7,3,422,1,1,9320,1093,652,1,1980095.2
86735,82,0,0,8,4,422,1,1,5258,1106,628,0,9182239.2
67261,59,0,1,1,3,426,1,1,7404,8951,535,0,7718218.6
23035,52,1,1,10,7,402,1,1,8348,9834,950,0,174007.2
103590,4,0,1,1,4,403,0,0,7923,580,817,0,8346545.3
24447,4,0,1,6,1,409,1,1,8359,4050,819,0,423479.9
7841,67,0,0,3,6,425,0,1,733,1003,516,1,1198963.5
35545,66,1,1,8,8,410,1,1,4917,8204,338,1,3334198
96347,19,0,0,8,8,408,0,0,5301,9404,156,0,7817265.8
3867,85,0,0,10,10,416,0,0,9782,9249,937,1,1491001.6
62411,49,1,0,3,3,411,0,1,1556,9322,741,1,7076608.1
84173,42,1,0,6,1,422,1,0,7285,1089,751,0,6957177.2
68924,98,1,1,4,4,426,0,1,310,30,677,1,4338500.6
78208,59,0,1,9,5,404,1,1,9794,8987,594,0,8763378.4
50758,15,1,0,5,4,419,0,1,7121,527,775,0,4815224.9
48626,96,0,0,4,3,404,0,1,6151,1888,975,0,4318950.4
128551,20,0,0,9,1,411,1,0,9253,7025,786,0,9914800.1
20481,86,0,1,8,8,427,1,1,7951,8257,902,1,817743.7
30080,2,0,0,6,5,400,1,1,9049,2203,910,1,3685346
76411,99,1,1,2,3,424,1,0,6445,118,949,0,6035836.4
66002,12,1,0,7,2,427,0,1,1292,6865,525,1,6826969.7
49117,75,0,1,6,6,413,0,1,1428,3553,916,0,5836299.3
3430,7,0,0,7,8,424,0,1,9105,6518,259,1,1025802.4
21060,66,0,1,4,8,413,0,0,2700,8971,808,1,683707.3
77466,58,0,0,3,2,401,1,1,1566,2214,998,1,5728704.1
5687,26,0,1,6,9,419,1,0,1421,9858,635,0,3274621.9
57418,54,0,0,1,4,423,1,0,5019,8004,839,1,6783470.3
53274,48,0,0,6,6,422,1,0,1731,7398,359,1,4009410.2
89097,95,0,0,7,3,404,1,0,1725,931,491,0,7951459.4
117923,56,1,1,6,5,408,0,1,5789,779,661,0,9365745.8
45313,86,0,0,1,1,419,0,1,2680,3194,576,0,6901750.9
44616,94,0,1,8,9,429,1,0,4152,5294,494,1,4117734.9
19230,35,1,1,1,10,405,0,1,7528,1094,219,0,711682.5
35440,86,1,1,5,7,403,1,0,6964,880,485,0,1446006.3
-2188,38,1,0,8,8,415,0,0,3249,4423,503,0,748338.5
-2096,75,1,0,9,9,410,1,1,7274,2052,863,1,1605306
-1475,41,0,1,5,6,406,0,1,2598,1190,631,1,1075982.6
72866,77,1,0,3,10,430,1,0,2139,3279,848,1,9442418
47162,91,0,1,9,1,417,0,1,480,2518,985,1,2597793.7
48336,33,1,1,2,1,425,1,0,292,1859,580,0,5385263.5
57915,57,0,1,9,2,416,0,0,3145,9902,310,0,3614178.6
27036,57,0,0,10,1,405,1,1,806,9281,456,0,481417.5
112777,60,1,0,10,6,418,1,0,7541,3829,746,0,8995782.8
-12848,98,1,1,7,2,430,1,1,3474,1546,460,1,1620468
-5206,3,0,1,3,6,406,0,1,529,5378,968,1,1205863.6
34670,97,1,0,7,2,429,1,1,265,7725,360,0,3718382.9
72872,87,1,1,9,3,427,0,0,1073,9743,694,0,8675635.7
6935,85,0,1,10,2,423,0,0,221,5485,418,0,3360225.3
71886,38,1,0,8,10,429,1,1,7118,9570,753,1,6469341.9
-8708,41,0,1,4,4,400,1,0,5205,2080,957,1,803694
69696,96,1,0,7,3,403,0,0,384,6491,737,0,9175404.3
80844,60,1,0,3,9,424,0,0,8882,6064,515,0,6387164.4
16757,100,1,1,9,8,407,0,0,2495,4787,530,1,902753.7
11460,2,1,0,2,4,430,0,1,339,1049,245,0,404732
88992,33,0,1,10,8,405,0,1,4171,6097,182,1,7641233.5
33055,97,0,1,1,1,409,0,0,3018,8401,967,1,3421425.9
94464,99,1,1,7,10,411,0,0,1864,5577,409,0,6503615.1
67327,33,0,0,9,5,407,0,0,5163,8557,428,1,8464747.7
98234,32,1,1,6,9,406,0,0,4216,4231,209,0,9432083.6
68559,57,1,0,2,1,418,0,0,3483,7458,149,0,6004309.8
115154,80,1,1,9,5,402,0,1,8407,3836,537,0,9089833.2
69816,21,1,0,3,8,416,0,1,2092,8931,898,0,7303799.6
17114,55,0,1,5,7,417,1,1,3889,7735,522,0,4327213.7
-11115,49,0,0,1,4,430,0,1,7001,5455,596,1,188275
48969,58,0,1,5,4,406,0,0,231,905,167,0,7719651.6
57349,95,0,0,8,4,410,1,1,8114,1613,810,0,4493620
38491,40,1,1,7,9,416,0,1,3927,9065,193,1,1896031.6
93051,68,0,0,9,9,427,0,0,9321,3341,192,0,7452595.7
48383,7,1,0,10,8,413,1,1,120,6778,851,1,2502371.3
52325,13,1,1,2,9,408,0,0,8111,1965,641,1,2554328.8
84565,29,0,0,4,6,408,0,1,8542,4952,837,0,8294731.8
27696,76,1,0,4,3,413,0,1,7158,4007,310,0,4061001.3
-40,15,1,1,9,2,421,0,1,9049,9409,470,1,548835.1
69730,69,0,1,1,9,408,0,0,8032,1233,958,1,8479849.8
32904,6,0,0,10,9,408,0,1,951,5246,724,0,3558401.8
46295,6,1,0,2,10,423,0,1,8869,7129,364,1,4222857.3
38537,49,0,1,2,4,431,0,0,5121,7516,371,1,4763586.1
77567,39,1,0,5,10,428,0,1,95,8714,351,0,6684800.8
-12736,17,1,0,3,7,401,0,1,9650,3097,507,0,811168.1
35441,39,0,0,10,9,412,0,1,7048,8729,492,0,2754134.2
6576,17,1,0,1,3,413,0,0,4072,1640,443,0,1881615.3
44341,78,1,1,1,9,400,1,0,7433,2511,580,0,4092414
52424,51,1,1,1,5,416,0,1,8674,3793,386,0,4028239.6
40506,9,1,1,10,2,410,0,1,993,3698,209,0,2761292
89286,73,0,0,8,1,405,1,1,8759,196,203,1,8743030.5
-9945,71,1,0,8,1,400,0,0,292,7462,529,1,219290
73228,18,0,0,7,4,422,1,0,128,9655,693,0,4465651.2
-5614,25,1,0,6,4,412,1,0,1945,583,350,1,1278601.2
12450,100,1,0,6,10,410,1,1,5166,4262,821,1,3474451
24230,8,1,1,9,4,426,0,1,5802,6327,623,0,1997090.6
59545,19,0,1,9,5,421,1,0,5220,5054,326,1,7495795.1
71581,55,0,0,3,2,421,0,0,7086,2215,592,1,8309431.1
36144,83,1,1,8,9,403,1,0,6678,5275,709,0,1602339.3
-21335,86,1,0,6,5,423,1,1,5201,565,303,0,680185.3
13564,14,1,0,8,1,422,1,1,361,7842,398,1,1805173.2
36064,60,1,1,8,1,426,1,0,256,8882,723,0,3371675.6
101098,15,1,0,6,8,410,1,0,2401,7205,317,0,9851666
57740,2,1,0,2,5,409,1,0,5826,4843,575,0,4717867.9
57215,91,1,1,8,9,404,1,0,190,1341,114,1,5301685.4
51813,51,0,0,2,5,429,0,0,2192,6514,611,0,3370949.9
52225,35,0,0,5,3,416,1,1,8900,9299,192,1,3696745.6
34360,100,0,1,6,4,427,0,0,2554,6862,253,1,1576275.7
50562,95,0,0,5,1,403,1,1,5101,89,639,0,4759724.3
25540,7,0,1,5,9,428,1,1,6570,2131,512,0,3879029.8
23915,68,1,1,10,10,409,0,0,7793,6433,231,0,4264337.9
53561,51,0,0,2,5,420,1,1,9853,858,869,0,5423195
26385,97,0,1,1,8,404,1,1,2837,4609,641,1,3211995.4
66888,37,0,0,8,10,424,1,1,1957,2388,383,0,4858483.4
12978,17,0,1,2,7,410,1,0,7932,4945,716,1,549119
47635,93,0,1,6,3,424,0,0,1607,8377,168,1,2188090.4
38533,93,1,0,10,6,420,1,1,8494,4811,1000,1,1107498
58908,38,1,0,7,5,408,0,0,763,8942,838,1,5435355.8
941,49,0,1,2,7,415,0,1,6000,293,884,0,1531236.5
19811,6,1,0,7,9,417,1,1,8771,4815,907,0,2892484.7
-17767,32,0,1,8,3,427,0,0,8762,5573,787,1,1129352.7
83741,11,1,0,2,2,415,0,0,8366,6543,941,0,6958375.5
72737,55,0,0,6,5,428,1,1,4338,1962,900,0,5583521.8
47837,58,0,1,10,5,402,1,1,5891,5957,638,1,6213106.2
37102,14,1,0,10,3,427,1,0,9018,3808,825,0,3853460.7
35013,84,0,1,5,10,416,0,0,3183,1586,383,0,2875896.6
44275,71,1,1,1,9,402,1,1,3222,9454,799,1,2903240.2
38186,15,0,1,3,1,428,0,0,5235,7659,223,1,5888584.8
97330,53,0,0,7,7,408,0,1,4743,1691,439,1,7973973.8
-14302,85,1,0,5,10,408,1,1,9287,4979,416,0,888730.8
51073,91,1,1,1,10,429,0,1,6824,7141,956,1,6442043.9
15714,43,0,1,8,9,412,1,1,3808,6230,343,0,4303225.2
24470,21,0,1,4,5,425,1,0,2988,7824,766,1,734763.5
43900,44,1,1,6,6,411,0,1,4247,1229,233,0,4468398.1
24066,33,0,1,2,10,416,1,0,281,4582,453,0,1445095.6
44090,48,1,1,10,9,431,1,0,1971,2020,266,1,3967203.1
55399,96,0,1,9,1,421,0,1,7608,6220,748,0,3619301.1
82866,57,0,1,8,2,425,0,1,436,3032,169,1,8408266.5
33117,37,1,1,8,6,416,1,1,825,4165,936,1,5814487.6
49898,39,1,0,4,2,420,0,0,6787,5880,467,1,5475756
31170,54,1,0,1,3,400,0,1,5018,1472,358,0,4896578
-1581,39,1,0,10,9,412,1,1,4044,2861,134,1,1700327.2
68871,29,0,1,8,3,405,1,1,63,3342,498,1,9015048.5
